year,quarter,name,rssdid,Lender_Name,Lender_Id
2019,2,"FIRST STATE BANK AND TRUST COMPANY OF LARNED, THE",9955,,
2019,3,"FIRST STATE BANK AND TRUST COMPANY OF LARNED, THE",9955,,
2019,4,"FIRST STATE BANK AND TRUST COMPANY OF LARNED, THE",9955,,
2019,1,"BANK OF ELK RIVER, THE",10250,,
2019,2,"BANK OF ELK RIVER, THE",10250,,
2019,3,"BANK OF ELK RIVER, THE",10250,,
2019,4,"BANK OF ELK RIVER, THE",10250,,
2019,1,FIRST STATE BANK,10849,,
2019,2,FIRST STATE BANK,10849,,
2019,3,FIRST STATE BANK,10849,,
2019,4,FIRST STATE BANK,10849,,
2019,1,LAKE-OSCEOLA STATE BANK,11145,,
2019,2,LAKE-OSCEOLA STATE BANK,11145,,
2019,3,LAKE-OSCEOLA STATE BANK,11145,,
2019,4,LAKE-OSCEOLA STATE BANK,11145,,
2019,1,FIRST NATIONAL BANK OF CLARKSDALE,11640,,
2019,2,FIRST NATIONAL BANK OF CLARKSDALE,11640,,
2019,3,FIRST NATIONAL BANK OF CLARKSDALE,11640,,
2019,4,FIRST NATIONAL BANK OF CLARKSDALE,11640,,
2019,1,"FARMERS BANK, THE",11837,,
2019,2,"FARMERS BANK, THE",11837,,
2019,3,"FARMERS BANK, THE",11837,,
2019,4,"FARMERS BANK, THE",11837,,
2019,1,FNB SOUTH,12030,,
2019,2,FNB SOUTH,12030,,
2019,3,FNB SOUTH,12030,,
2019,4,FNB SOUTH,12030,,
2019,1,"CLEVELAND STATE BANK, THE",12142,,
2019,2,"CLEVELAND STATE BANK, THE",12142,,
2019,3,"CLEVELAND STATE BANK, THE",12142,,
2019,4,"CLEVELAND STATE BANK, THE",12142,,
2019,1,AMERICAN SAVINGS BANK,12179,,
2019,2,AMERICAN SAVINGS BANK,12179,,
2019,1,"HUNTINGTON NATIONAL BANK, THE",12311,Huntington National Bank,17130
2019,2,"HUNTINGTON NATIONAL BANK, THE",12311,,
2019,3,"HUNTINGTON NATIONAL BANK, THE",12311,,
2019,4,"HUNTINGTON NATIONAL BANK, THE",12311,,
2019,1,"PORTAGE COUNTY BANK, THE",12647,,
2019,2,"PORTAGE COUNTY BANK, THE",12647,,
2019,3,"PORTAGE COUNTY BANK, THE",12647,,
2019,4,"PORTAGE COUNTY BANK, THE",12647,,
2019,1,EMERALD BANK,12656,,
2019,2,EMERALD BANK,12656,,
2019,3,EMERALD BANK,12656,,
2019,4,EMERALD BANK,12656,,
2019,1,OAK BANK,12937,,
2019,1,FARMERS BANK & TRUST COMPANY,12946,,
2019,2,FARMERS BANK & TRUST COMPANY,12946,,
2019,3,FARMERS BANK & TRUST COMPANY,12946,,
2019,4,FARMERS BANK & TRUST COMPANY,12946,,
2019,1,BRISTOL COUNTY SAVINGS BANK,13103,,
2019,2,BRISTOL COUNTY SAVINGS BANK,13103,,
2019,3,BRISTOL COUNTY SAVINGS BANK,13103,,
2019,4,BRISTOL COUNTY SAVINGS BANK,13103,,
2019,1,ELYSIAN BANK,13251,,
2019,2,ELYSIAN BANK,13251,,
2019,3,ELYSIAN BANK,13251,,
2019,4,ELYSIAN BANK,13251,,
2019,1,BANK OF LEWELLEN,13457,,
2019,2,BANK OF LEWELLEN,13457,,
2019,3,BANK OF LEWELLEN,13457,,
2019,4,BANK OF LEWELLEN,13457,,
2019,1,F & C BANK,14155,,
2019,2,F & C BANK,14155,,
2019,3,F & C BANK,14155,,
2019,4,F & C BANK,14155,,
2019,1,BANK OF LOCUST GROVE,14650,,
2019,2,BANK OF LOCUST GROVE,14650,,
2019,3,BANK OF LOCUST GROVE,14650,,
2019,4,BANK OF LOCUST GROVE,14650,,
2019,1,"FARMERS STATE BANK OF BUCKLIN, KANSAS, THE",14753,,
2019,2,"FARMERS STATE BANK OF BUCKLIN, KANSAS, THE",14753,,
2019,3,"FARMERS STATE BANK OF BUCKLIN, KANSAS, THE",14753,,
2019,4,"FARMERS STATE BANK OF BUCKLIN, KANSAS, THE",14753,,
2019,1,BANK OF EASTERN OREGON,14865,,
2019,2,BANK OF EASTERN OREGON,14865,,
2019,3,BANK OF EASTERN OREGON,14865,,
2019,4,BANK OF EASTERN OREGON,14865,,
2019,1,"FIRST FEDERAL BANK LITTLEFIELD, TEXAS, SSB",14977,,
2019,2,"FIRST FEDERAL BANK LITTLEFIELD, TEXAS, SSB",14977,,
2019,3,"FIRST FEDERAL BANK LITTLEFIELD, TEXAS, SSB",14977,,
2019,4,"FIRST FEDERAL BANK LITTLEFIELD, TEXAS, SSB",14977,,
2019,1,NORTHVIEW BANK,16551,,
2019,2,NORTHVIEW BANK,16551,,
2019,3,NORTHVIEW BANK,16551,,
2019,4,NORTHVIEW BANK,16551,,
2019,1,"ELBERFELD STATE BANK, THE",16748,,
2019,2,"ELBERFELD STATE BANK, THE",16748,,
2019,3,"ELBERFELD STATE BANK, THE",16748,,
2019,4,"ELBERFELD STATE BANK, THE",16748,,
2019,1,"HAVERFORD TRUST COMPANY, THE",17110,,
2019,2,"HAVERFORD TRUST COMPANY, THE",17110,,
2019,3,"HAVERFORD TRUST COMPANY, THE",17110,,
2019,4,"HAVERFORD TRUST COMPANY, THE",17110,,
2019,1,FIRST MERCHANTS BANK,17147,First Merchants Bank NA,58127
2019,2,FIRST MERCHANTS BANK,17147,,
2019,3,FIRST MERCHANTS BANK,17147,,
2019,4,FIRST MERCHANTS BANK,17147,,
2019,1,"FIRST NATIONAL BANK IN MARLOW, THE",17259,,
2019,2,"FIRST NATIONAL BANK IN MARLOW, THE",17259,,
2019,3,"FIRST NATIONAL BANK IN MARLOW, THE",17259,,
2019,4,"FIRST NATIONAL BANK IN MARLOW, THE",17259,,
2019,1,"BANK OF BRIDGER, NATIONAL ASSOCIATION",17950,,
2019,2,"BANK OF BRIDGER, NATIONAL ASSOCIATION",17950,,
2019,3,"BANK OF BRIDGER, NATIONAL ASSOCIATION",17950,,
2019,4,"BANK OF BRIDGER, NATIONAL ASSOCIATION",17950,,
2019,1,ELIZABETHTON FEDERAL SAVINGS BANK,17978,,
2019,2,ELIZABETHTON FEDERAL SAVINGS BANK,17978,,
2019,3,ELIZABETHTON FEDERAL SAVINGS BANK,17978,,
2019,4,ELIZABETHTON FEDERAL SAVINGS BANK,17978,,
2019,1,"FIRST NATIONAL BANK OF BASTROP, THE",18050,,
2019,2,"FIRST NATIONAL BANK OF BASTROP, THE",18050,,
2019,3,"FIRST NATIONAL BANK OF BASTROP, THE",18050,,
2019,4,"FIRST NATIONAL BANK OF BASTROP, THE",18050,,
2019,1,"SOUTH CENTRAL BANK, NATIONAL ASSOCIATION",18135,,
2019,2,"SOUTH CENTRAL BANK, NATIONAL ASSOCIATION",18135,,
2019,3,"SOUTH CENTRAL BANK, NATIONAL ASSOCIATION",18135,,
2019,4,"SOUTH CENTRAL BANK, NATIONAL ASSOCIATION",18135,,
2019,1,"NEXTIER BANK, NA",18827,,
2019,2,"NEXTIER BANK, NA",18827,,
2019,3,"NEXTIER BANK, NA",18827,,
2019,4,"NEXTIER BANK, NA",18827,,
2019,1,CAPON VALLEY BANK,18836,,
2019,2,CAPON VALLEY BANK,18836,,
2019,3,CAPON VALLEY BANK,18836,,
2019,4,CAPON VALLEY BANK,18836,,
2019,1,BANK7,18854,,
2019,2,BANK7,18854,,
2019,3,BANK7,18854,,
2019,4,BANK7,18854,,
2019,1,SECURITY BANK AND TRUST COMPANY,19356,,
2019,2,SECURITY BANK AND TRUST COMPANY,19356,,
2019,3,SECURITY BANK AND TRUST COMPANY,19356,,
2019,4,SECURITY BANK AND TRUST COMPANY,19356,,
2019,1,CITIZENS BANK OF AMERICUS,19936,,
2019,2,CITIZENS BANK OF AMERICUS,19936,,
2019,3,CITIZENS BANK OF AMERICUS,19936,,
2019,4,CITIZENS BANK OF AMERICUS,19936,,
2019,1,FARMERS BUILDING AND SAVINGS BANK,19972,,
2019,2,FARMERS BUILDING AND SAVINGS BANK,19972,,
2019,3,FARMERS BUILDING AND SAVINGS BANK,19972,,
2019,4,FARMERS BUILDING AND SAVINGS BANK,19972,,
2019,1,SECURITY BANK,20053,Security Bank Corp,91304
2019,2,SECURITY BANK,20053,,
2019,3,SECURITY BANK,20053,,
2019,4,SECURITY BANK,20053,,
2019,1,MCNB BANK AND TRUST CO.,20633,,
2019,2,MCNB BANK AND TRUST CO.,20633,,
2019,3,MCNB BANK AND TRUST CO.,20633,,
2019,4,MCNB BANK AND TRUST CO.,20633,,
2019,1,GRANITE FALLS BANK,20857,,
2019,2,GRANITE FALLS BANK,20857,,
2019,3,GRANITE FALLS BANK,20857,,
2019,4,GRANITE FALLS BANK,20857,,
2019,1,STATE BANK OF BURRTON,21256,,
2019,2,STATE BANK OF BURRTON,21256,,
2019,3,STATE BANK OF BURRTON,21256,,
2019,4,STATE BANK OF BURRTON,21256,,
2019,1,AMERICAN STATE BANK OF GRYGLA,21359,,
2019,2,AMERICAN STATE BANK OF GRYGLA,21359,,
2019,3,AMERICAN STATE BANK OF GRYGLA,21359,,
2019,4,AMERICAN STATE BANK OF GRYGLA,21359,,
2019,1,ALLIANCE BANK,21658,,
2019,2,ALLIANCE BANK,21658,,
2019,3,ALLIANCE BANK,21658,,
2019,4,ALLIANCE BANK,21658,Alliance Bank NA,53515
2019,1,UNION BANK & TRUST COMPANY,22048,,
2019,2,UNION BANK & TRUST COMPANY,22048,,
2019,3,UNION BANK & TRUST COMPANY,22048,,
2019,4,UNION BANK & TRUST COMPANY,22048,,
2019,1,STATE SAVINGS BANK,22543,,
2019,2,STATE SAVINGS BANK,22543,,
2019,3,STATE SAVINGS BANK,22543,,
2019,4,STATE SAVINGS BANK,22543,,
2019,1,FIRST SOUTHEAST BANK,22552,,
2019,2,FIRST SOUTHEAST BANK,22552,,
2019,3,FIRST SOUTHEAST BANK,22552,,
2019,4,FIRST SOUTHEAST BANK,22552,,
2019,1,WEST UNION BANK,22730,,
2019,2,WEST UNION BANK,22730,,
2019,3,WEST UNION BANK,22730,,
2019,4,WEST UNION BANK,22730,,
2019,1,FARMERS & MERCHANTS BANK,22936,,
2019,1,"FIRST NATIONAL BANK OF HENNING, THE",23456,,
2019,2,"FIRST NATIONAL BANK OF HENNING, THE",23456,,
2019,3,"FIRST NATIONAL BANK OF HENNING, THE",23456,,
2019,4,"FIRST NATIONAL BANK OF HENNING, THE",23456,,
2019,1,BNB BANK,23504,,
2019,2,BNB BANK,23504,,
2019,3,BNB BANK,23504,,
2019,4,BNB BANK,23504,,
2019,1,COMMERCIAL BANK & TRUST COMPANY,23643,,
2019,2,COMMERCIAL BANK & TRUST COMPANY,23643,,
2019,3,COMMERCIAL BANK & TRUST COMPANY,23643,,
2019,4,COMMERCIAL BANK & TRUST COMPANY,23643,,
2019,1,FIRST NATIONAL COMMUNITY BANK,23755,,
2019,2,FIRST NATIONAL COMMUNITY BANK,23755,,
2019,3,FIRST NATIONAL COMMUNITY BANK,23755,,
2019,4,FIRST NATIONAL COMMUNITY BANK,23755,,
2019,1,PCSB BANK,24006,,
2019,2,PCSB BANK,24006,,
2019,3,PCSB BANK,24006,,
2019,4,PCSB BANK,24006,,
2019,1,"GALION BUILDING AND LOAN BANK, THE",24378,,
2019,2,"GALION BUILDING AND LOAN BANK, THE",24378,,
2019,3,"GALION BUILDING AND LOAN BANK, THE",24378,,
2019,4,"GALION BUILDING AND LOAN BANK, THE",24378,,
2019,1,ROCKY MOUNTAIN BANK,24453,,
2019,2,ROCKY MOUNTAIN BANK,24453,,
2019,3,ROCKY MOUNTAIN BANK,24453,,
2019,4,ROCKY MOUNTAIN BANK,24453,,
2019,1,PRODUCE STATE BANK,24659,,
2019,2,PRODUCE STATE BANK,24659,,
2019,3,PRODUCE STATE BANK,24659,,
2019,4,PRODUCE STATE BANK,24659,,
2019,1,BTH BANK NATIONAL ASSOCIATION,24668,,
2019,2,BTH BANK NATIONAL ASSOCIATION,24668,,
2019,3,BTH BANK NATIONAL ASSOCIATION,24668,,
2019,4,BTH BANK NATIONAL ASSOCIATION,24668,,
2019,1,BARABOO STATE BANK,24949,,
2019,2,BARABOO STATE BANK,24949,,
2019,3,BARABOO STATE BANK,24949,,
2019,4,BARABOO STATE BANK,24949,,
2019,1,ALL AMERICA BANK,25357,,
2019,2,ALL AMERICA BANK,25357,,
2019,3,ALL AMERICA BANK,25357,,
2019,4,ALL AMERICA BANK,25357,,
2019,1,FIRST SECURE BANK AND TRUST CO.,25647,,
2019,2,FIRST SECURE BANK AND TRUST CO.,25647,,
2019,3,FIRST SECURE BANK AND TRUST CO.,25647,,
2019,4,FIRST SECURE BANK AND TRUST CO.,25647,,
2019,1,"BROADWAY FEDERAL BANK, F.S.B.",26176,,
2019,2,"BROADWAY FEDERAL BANK, F.S.B.",26176,,
2019,3,"BROADWAY FEDERAL BANK, F.S.B.",26176,,
2019,4,"BROADWAY FEDERAL BANK, F.S.B.",26176,,
2019,1,"INTEGRITY FIRST BANK, NATIONAL ASSOCIATION",26242,,
2019,1,LA MONTE COMMUNITY BANK,26457,,
2019,2,LA MONTE COMMUNITY BANK,26457,,
2019,3,LA MONTE COMMUNITY BANK,26457,,
2019,4,LA MONTE COMMUNITY BANK,26457,,
2019,1,VANTAGE BANK TEXAS,26765,,
2019,2,VANTAGE BANK TEXAS,26765,,
2019,3,VANTAGE BANK TEXAS,26765,,
2019,4,VANTAGE BANK TEXAS,26765,Vantage Bank,149556
2019,1,TIME FEDERAL SAVINGS BANK,27070,,
2019,2,TIME FEDERAL SAVINGS BANK,27070,,
2019,3,TIME FEDERAL SAVINGS BANK,27070,,
2019,4,TIME FEDERAL SAVINGS BANK,27070,,
2019,1,BLACKHAWK BANK,27548,,
2019,2,BLACKHAWK BANK,27548,,
2019,3,BLACKHAWK BANK,27548,,
2019,4,BLACKHAWK BANK,27548,,
2019,1,"ANDOVER BANK, THE",27614,,
2019,2,"ANDOVER BANK, THE",27614,,
2019,3,"ANDOVER BANK, THE",27614,,
2019,4,"ANDOVER BANK, THE",27614,,
2019,1,DIAMOND BANK,27847,,
2019,2,DIAMOND BANK,27847,,
2019,3,DIAMOND BANK,27847,,
2019,4,DIAMOND BANK,27847,,
2019,1,NORTHFIELD BANK,28013,,
2019,2,NORTHFIELD BANK,28013,,
2019,3,NORTHFIELD BANK,28013,,
2019,4,NORTHFIELD BANK,28013,,
2019,1,HARVEST BANK,28152,,
2019,2,HARVEST BANK,28152,,
2019,3,HARVEST BANK,28152,,
2019,4,HARVEST BANK,28152,,
2019,1,"FIRST NATIONAL BANK OF BEEVILLE, THE",28255,,
2019,1,BLUE HILLS BANK,28406,Blue Hills Bank,115689
2019,1,"CUMBERLAND FEDERAL BANK, FEDERAL SAVINGS BANK",28675,,
2019,2,"CUMBERLAND FEDERAL BANK, FEDERAL SAVINGS BANK",28675,,
2019,3,"CUMBERLAND FEDERAL BANK, FEDERAL SAVINGS BANK",28675,,
2019,4,"CUMBERLAND FEDERAL BANK, FEDERAL SAVINGS BANK",28675,,
2019,1,PEOPLES BANK & TRUST COMPANY,28732,,
2019,2,PEOPLES BANK & TRUST COMPANY,28732,,
2019,3,PEOPLES BANK & TRUST COMPANY,28732,,
2019,4,PEOPLES BANK & TRUST COMPANY,28732,,
2019,1,RIVERBANK,29476,,
2019,2,RIVERBANK,29476,,
2019,3,RIVERBANK,29476,,
2019,4,RIVERBANK,29476,,
2019,1,"CITIZENS BANK OF PHILADELPHIA, THE",29636,,
2019,2,"CITIZENS BANK OF PHILADELPHIA, THE",29636,,
2019,3,"CITIZENS BANK OF PHILADELPHIA, THE",29636,,
2019,4,"CITIZENS BANK OF PHILADELPHIA, THE",29636,,
2019,1,MASPETH FEDERAL SAVINGS AND LOAN ASSOCIATION,29878,,
2019,2,MASPETH FEDERAL SAVINGS AND LOAN ASSOCIATION,29878,,
2019,3,MASPETH FEDERAL SAVINGS AND LOAN ASSOCIATION,29878,,
2019,4,MASPETH FEDERAL SAVINGS AND LOAN ASSOCIATION,29878,,
2019,1,AMISTAD BANK,30052,,
2019,2,AMISTAD BANK,30052,,
2019,3,AMISTAD BANK,30052,,
2019,4,AMISTAD BANK,30052,,
2019,1,NORTHWAY BANK,30502,,
2019,2,NORTHWAY BANK,30502,,
2019,3,NORTHWAY BANK,30502,,
2019,4,NORTHWAY BANK,30502,,
2019,1,LAKE COMMUNITY BANK,30650,,
2019,2,LAKE COMMUNITY BANK,30650,,
2019,3,LAKE COMMUNITY BANK,30650,,
2019,4,LAKE COMMUNITY BANK,30650,,
2019,1,DISCOVER BANK,30810,,
2019,2,DISCOVER BANK,30810,,
2019,3,DISCOVER BANK,30810,,
2019,4,DISCOVER BANK,30810,,
2019,1,"FIRST NATIONAL BANK OF WAYNESBORO, THE",31134,,
2019,2,"FIRST NATIONAL BANK OF WAYNESBORO, THE",31134,,
2019,3,"FIRST NATIONAL BANK OF WAYNESBORO, THE",31134,,
2019,4,"FIRST NATIONAL BANK OF WAYNESBORO, THE",31134,,
2019,1,CENTRAL BANK,31255,,
2019,2,CENTRAL BANK,31255,,
2019,3,CENTRAL BANK,31255,,
2019,4,CENTRAL BANK,31255,,
2019,1,"FIRST STATE BANK OF BEN WHEELER, TEXAS",31657,,
2019,2,"FIRST STATE BANK OF BEN WHEELER, TEXAS",31657,,
2019,3,"FIRST STATE BANK OF BEN WHEELER, TEXAS",31657,,
2019,4,"FIRST STATE BANK OF BEN WHEELER, TEXAS",31657,,
2019,1,POWELL VALLEY NATIONAL BANK,31826,,
2019,2,POWELL VALLEY NATIONAL BANK,31826,,
2019,3,POWELL VALLEY NATIONAL BANK,31826,,
2019,4,POWELL VALLEY NATIONAL BANK,31826,,
2019,1,BANK OF ANGUILLA,31835,,
2019,2,BANK OF ANGUILLA,31835,,
2019,3,BANK OF ANGUILLA,31835,,
2019,4,BANK OF ANGUILLA,31835,,
2019,1,FIRST NATIONAL BANK AND TRUST COMPANY,32234,,
2019,2,FIRST NATIONAL BANK AND TRUST COMPANY,32234,,
2019,3,FIRST NATIONAL BANK AND TRUST COMPANY,32234,,
2019,4,FIRST NATIONAL BANK AND TRUST COMPANY,32234,,
2019,1,LAKESIDE NATIONAL BANK,32766,,
2019,2,LAKESIDE NATIONAL BANK,32766,,
2019,3,LAKESIDE NATIONAL BANK,32766,,
2019,4,LAKESIDE BANK,32766,,
2019,1,SECURITY FEDERAL SAVINGS BANK,32971,,
2019,2,SECURITY FEDERAL SAVINGS BANK,32971,,
2019,3,SECURITY FEDERAL SAVINGS BANK,32971,,
2019,4,SECURITY FEDERAL SAVINGS BANK,32971,,
2019,1,FARMERS BANK AND TRUST COMPANY,33147,,
2019,2,FARMERS BANK AND TRUST COMPANY,33147,,
2019,3,FARMERS BANK AND TRUST COMPANY,33147,,
2019,4,FARMERS BANK AND TRUST COMPANY,33147,,
2019,1,PREMIER BANK,33259,,
2019,2,PREMIER BANK,33259,,
2019,3,PREMIER BANK,33259,,
2019,4,PREMIER BANK,33259,Premier Bank,59342
2019,1,"ROSCOE STATE BANK, THE",33268,,
2019,2,"ROSCOE STATE BANK, THE",33268,,
2019,3,"ROSCOE STATE BANK, THE",33268,,
2019,4,"ROSCOE STATE BANK, THE",33268,,
